L1	L2	species	specimen	oligoID
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Ruminococcus sp. CO27	uncultured Ruminococcus sp. NO67	HIT 3530
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36G	uncultured bacterium (human infant) P36G	HIT 1717
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36G	uncultured bacterium (human infant) P36G	HIT 1718
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36G	uncultured bacterium (human infant) P36G	HIT 2057
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36G	uncultured bacterium (human infant) P36G	HIT 2330
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36G	uncultured bacterium (human infant) P36G	HIT 4035
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36G	uncultured bacterium (human infant) P36G	HIT 4417
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36G	uncultured bacterium (human infant) P36G	HIT 4419
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36H	uncultured bacterium (human infant) P36H	HIT 1729
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36H	uncultured bacterium (human infant) P36H	HIT 1730
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36H	uncultured bacterium (human infant) P36H	HIT 1731
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36H	uncultured bacterium (human infant) P36H	HIT 1994
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36H	uncultured bacterium (human infant) P36H	HIT 1995
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36H	uncultured bacterium (human infant) P36H	HIT 4376
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36H	uncultured bacterium (human infant) P36H	HIT 4388
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36H	uncultured bacterium (human infant) P36H	HIT 4400
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium (human infant) P36H	uncultured bacterium (human infant) P36H	HIT 4413
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium (human infant) L127dB	HIT 1729
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium (human infant) L127dB	HIT 1730
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium (human infant) L127dB	HIT 1731
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium (human infant) L127dB	HIT 1732
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium (human infant) L127dB	HIT 1734
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium (human infant) L127dB	HIT 1764
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium (human infant) L127dB	HIT 1994
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium (human infant) L127dB	HIT 1995
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium (human infant) L127dB	HIT 4338
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium (human infant) L127dB	HIT 4376
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium (human infant) L127dB	HIT 4388
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium (human infant) L127dB	HIT 4400
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium (human infant) L127dB	HIT 4413
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 1729
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 1730
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 1731
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 1732
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 1733
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 1734
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 1764
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 1994
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 1995
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 4338
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 4376
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 4388
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 4400
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium A20	HIT 4413
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium Adhufec087rbh	HIT 1732
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium Adhufec087rbh	HIT 1733
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium Adhufec087rbh	HIT 1734
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium Adhufec087rbh	HIT 1764
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium Adhufec087rbh	HIT 4338
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium clone Eldhufec159	HIT 1732
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium clone Eldhufec159	HIT 1733
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium clone Eldhufec159	HIT 1734
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium clone Eldhufec159	HIT 1764
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium clone Eldhufec159	HIT 4338
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium HuDI20	HIT 1717
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium HuDI20	HIT 1718
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium HuDI20	HIT 2330
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium HuDI20	HIT 4035
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium HuDI20	HIT 4417
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured bacterium HuDI20	HIT 4419
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium UC7-6	HIT 1718
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium UC7-6	HIT 1732
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium UC7-6	HIT 1733
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium UC7-6	HIT 1734
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium UC7-6	HIT 1764
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium UC7-6	HIT 2329
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium UC7-6	HIT 2330
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium UC7-6	HIT 4035
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium UC7-6	HIT 4338
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	Uncultured bacterium UC7-6	HIT 4419
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured human gut bacterium JW2E8	HIT 1729
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured human gut bacterium JW2E8	HIT 1730
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured human gut bacterium JW2E8	HIT 1731
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured human gut bacterium JW2E8	HIT 1994
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured human gut bacterium JW2E8	HIT 1995
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured human gut bacterium JW2E8	HIT 4376
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured human gut bacterium JW2E8	HIT 4388
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured human gut bacterium JW2E8	HIT 4400
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium A20	uncultured human gut bacterium JW2E8	HIT 4413
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium adhufec30.25	uncultured bacterium adhufec30.25	HIT 2107
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium adhufec30.25	uncultured bacterium adhufec30.25	HIT 2108
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium adhufec30.25	uncultured bacterium adhufec30.25	HIT 2109
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium cadhufec028h7	uncultured bacterium cadhufec028h7	HIT 2332
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium cadhufec028h7	uncultured bacterium cadhufec028h7	HIT 2334
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium cadhufec028h7	uncultured bacterium cadhufec028h7	HIT 4368
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium cadhufec028h7	uncultured bacterium cadhufec028h7	HIT 4380
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium cadhufec102c10	uncultured bacterium cadhufec102c10	HIT 2350
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium cadhufec102c10	uncultured bacterium cadhufec102c10	HIT 2351
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium cadhufec102c10	uncultured bacterium cadhufec102c10	HIT 2352
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec101	Uncultured bacterium clone Eldhufec101	HIT 4193
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec101	Uncultured bacterium clone Eldhufec101	HIT 4408
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec102	Uncultured bacterium clone Eldhufec102	HIT 1990
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec102	Uncultured bacterium clone Eldhufec102	HIT 304
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec102	Uncultured bacterium clone Eldhufec102	HIT 3960
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec102	Uncultured bacterium clone Eldhufec102	HIT 5412
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec102	Uncultured bacterium clone Eldhufec102	HIT 5508
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec133	Uncultured bacterium clone Eldhufec133	HIT 2740
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec133	Uncultured bacterium clone Eldhufec133	HIT 2742
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec170	Uncultured bacterium clone Eldhufec170	HIT 1734
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec170	Uncultured bacterium clone Eldhufec170	HIT 1762
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec170	Uncultured bacterium clone Eldhufec170	HIT 1763
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec170	Uncultured bacterium clone Eldhufec170	HIT 1764
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec170	Uncultured bacterium clone Eldhufec170	HIT 2333
Clostridium cluster XIVa	Ruminococcus obeum et rel.	Uncultured bacterium clone Eldhufec170	Uncultured bacterium clone Eldhufec170	HIT 4338
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	Uncultured bacterium clone Eldhufec172	HIT 2002
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	Uncultured bacterium clone Eldhufec172	HIT 2003
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	Uncultured bacterium clone Eldhufec172	HIT 2004
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	Uncultured bacterium clone Eldhufec172	HIT 2334
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	Uncultured bacterium clone Eldhufec172	HIT 2488
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	Uncultured bacterium clone Eldhufec172	HIT 4368
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	Uncultured bacterium clone Eldhufec172	HIT 4379
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	Uncultured bacterium clone Eldhufec172	HIT 4380
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	Uncultured bacterium clone Eldhufec172	HIT 640
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 1729
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 1730
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 1994
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 2002
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 2003
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 2004
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 2334
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 2488
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 2811
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 4368
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 4376
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 4377
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 4379
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 4380
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 4388
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium E177	uncultured bacterium E177	HIT 640
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	bacterium adhufec171	HIT 1729
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	bacterium adhufec171	HIT 1730
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	bacterium adhufec171	HIT 1994
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	bacterium adhufec171	HIT 1995
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	bacterium adhufec171	HIT 1996
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	bacterium adhufec171	HIT 1997
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	bacterium adhufec171	HIT 1998
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	bacterium adhufec171	HIT 2740
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	bacterium adhufec171	HIT 4376
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	bacterium adhufec171	HIT 4388
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	bacterium adhufec171	HIT 4400
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium (human infant) L127dA	HIT 1717
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium (human infant) L127dA	HIT 1718
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium (human infant) L127dA	HIT 2330
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium (human infant) L127dA	HIT 4035
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium (human infant) L127dA	HIT 4368
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium (human infant) L127dA	HIT 4380
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium (human infant) L127dA	HIT 4417
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium (human infant) L127dA	HIT 4419
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium HuCA2	HIT 1729
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium HuCA2	HIT 1730
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium HuCA2	HIT 1731
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium HuCA2	HIT 1994
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium HuCA2	HIT 1995
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium HuCA2	HIT 2740
Clostridium cluster XIVa	Ruminococcus obeum et rel.	uncultured bacterium HuCA2	uncultured bacterium HuCA2	HIT 2741
